Global Rank,Institution,Country,Sector,Best Country Quartile
4435,Universite de Reims Champagne-Ardenne *,FRA,Universities,1
4440,Wellesley College,USA,Universities,3
4441,Baoji University of Arts and Sciences,CHN,Universities,4
4441,Birmingham Children's Hospital NHS Foundation Trust,GBR,Health,3
4441,Centro Cientifico Tecnologico de Santa Fe,ARG,Government,1
4441,King Mongkut's University of Technology Thonburi,THA,Universities,1
4441,Hexi University *,CHN,Universities,4
4441,International Livestock Research Institute Kenya,KEN,Non-Profit,1
4447,Istituto Ortopedico Galeazzi,ITA,Health,1
4447,Free University of Bozen,ITA,Universities,3
4447,Hospital de Clinicas Jose de San Martin,ARG,Health,1
4447,Indian Institute of Technology Patna,IND,Universities,1
4451,Brigham Young University,USA,Universities,1
4451,Dalin Tzu Chi Hospital,TWN,Health,2
4453,Advanced Materials and Processes Research Institute,IND,Government,1
4453,United States Naval Academy,USA,Universities,3
4453,Universite de Bretagne Occidentale *,FRA,Universities,1
4453,Institut National des Sciences Appliquees et de Technologie,TUN,Universities,1
4453,Central Queensland University,AUS,Universities,2
4453,"University of Engineering and Technology, Taxila",PAK,Universities,1
4459,Beaumont Health System,USA,Health,3
4459,Gujarat Technological University,IND,Universities,1
4461,Shanghai Mental Health Center,CHN,Health,2
4461,Victoria University,AUS,Universities,2
4461,Centro Cientifico Tecnologico La Plata,ARG,Government,1
4461,Hospital Universitario Principe de Asturias,ESP,Health,3
4461,"University of Alabama, Tuscaloosa",USA,Universities,2
4461,Centro de Investigacion y de Estudios Avanzados del IPN *,MEX,Universities,1
4467,Chungnam National University Hospital,KOR,Health,2
4467,Instituto Valenciano de Investigaciones Agrarias  *,ESP,Government,1
4469,Hospital das Clinicas da Faculdade de Medicina de Ribeirao Preto da Universidade de Sao Paulo,BRA,Health,1
4469,Hospital Universitario de Getafe,ESP,Health,3
4469,Childrens Mercy Hospital ,USA,Health,2
4469,University of Teesside,GBR,Universities,3
4469,Universitatsklinikum Knappschaftskrankenhaus Bochum,DEU,Health,3
4469,Third Affiliated Hospital of Wenzhou Medical University,CHN,Health,2
4469,Johns Hopkins Aramco Healthcare,SAU,Health,1
4469,Institute of Physics Polish Academy of Sciences,POL,Government,2
4469,Aghia Sophia Children's Hospital,GRC,Health,3
4478,Pusan National University Hospital,KOR,Health,2
4478,Arid Lands Cultivation Research Institute,EGY,Government,1
4478,Laureate Institute for Brain Research,USA,Health,1
4478,China Institute for Radiation Protection,CHN,Government,2
4478,Universiti Teknologi Brunei,BRN,Universities,1
4478,Mae Fah Luang University,THA,Universities,2
4478,St Antonius Hospital,NLD,Health,2
4478,University of Limerick,IRL,Universities,1
4486,Universitas Katolik Widya Mandala Surabaya,IDN,Universities,1
4486,Sudan University for Science and Technology,SDN,Universities,1
4486,Helmholtz-Zentrum Hereon,DEU,Government,3
4486,Lishui University,CHN,Universities,4
4486,Zhejiang University of Finance and Economics,CHN,Universities,2
4486,Universite de Versailles Saint Quentin en Yvelines *,FRA,Universities,1
4486,South Tees Hospitals NHS Foundation Trust,GBR,Health,3
4493,"Electricite de France, S.A. *",FRA,Companies,1
4493,Chapman University,USA,Universities,2
4493,Leibniz Institut fur Neurobiologie,DEU,Government,3
4496,Universitat Augsburg,DEU,Universities,3
4496,Complejo Universitario de San Carlos *,ESP,Health,2
4496,Brandeis University,USA,Universities,2
4496,Universidad Nacional Autonoma de Honduras *,HND,Universities,1
4496,Dongbei University of Finance and Economics,CHN,Universities,2
4496,Providence VA Medical Center,USA,Health,2
4496,"University of Maine, Orono",USA,Universities,2
4496,University of Sharjah,ARE,Universities,1
4496,ZJU-Hangzhou Global Scientific and Technological Innovation Center,CHN,Government,1
4496,Hangzhou Municipal Government *,CHN,Government,1
4506,Crop Research Institute,CZE,Government,2
4506,Universidad de Chile *,CHL,Universities,1
4506,"National Institute of Public Health, Czech Republic",CZE,Health,2
4506,Instituto Nacional de Saude Dr. Ricardo Jorge,PRT,Health,1
4506,Iran University of Medical Sciences *,IRN,Universities,1
4506,Kansai Medical University *,JPN,Universities,2
4506,"Oklahoma State University, Stillwater *",USA,Universities,1
4506,"California State University, Long Beach",USA,Universities,2
4514,Institut Universitaire de France,FRA,Government,1
4514,Lala Lajpat Rai University of Veterinary and Animal Sciences,IND,Universities,1
4514,"Penn State Erie, The Behrend College",USA,Universities,1
4514,Affiliated Changzhou Second People's Hospital,CHN,Health,2
4514,National Physical Laboratory India,IND,Government,1
4514,University Hospitals Bristol NHS Foundation Trust,GBR,Health,2
4514,Universidad Nacional de Rio Cuarto *,ARG,Universities,1
4514,Institute for Clinical and Experimental Medicine,CZE,Health,2
4514,Oxford Health NHS Foundation Trust,GBR,Health,1
4523,St. Vincent's Hospital,KOR,Health,2
4523,Instituto de Investigacion Sanitaria del Hospital Clinico San Carlos,ESP,Health,3
4523,Japan International Research Center for Agricultural Sciences,JPN,Government,1
4523,Shirley Ryan AbilityLab,USA,Health,3
4523,Universita degli Studi Mediterranea di Reggio Calabria,ITA,Universities,3
4523,Ministry of Water Resources of China,CHN,Government,1
4523,University of San Francisco,USA,Universities,2
4523,James Hutton Institute,GBR,Non-Profit,3
4531,Staffordshire University,GBR,Universities,3
4531,Stollery Children's Hospital Foundation,CAN,Health,3
4531,"RTI International, United States",USA,Companies,2
4531,National Institute for Health and Welfare,FIN,Health,1
4531,Chung Shan Medical University,TWN,Universities,2
4531,Hospital da Luz,PRT,Health,1
4537,Universidad Autonoma de Chile,CHL,Universities,1
4538,Centro Academico de Salud de la Universidad Austral,ARG,Universities,1
4538,Charles R. Drew University of Medicine & Science,USA,Universities,3
4538,Mianyang Normal University,CHN,Universities,4
4538,National Institute of Biological Resources,KOR,Government,2
4538,Catharina Hospital,NLD,Health,2
4543,Glasgow Caledonian University,GBR,Universities,2
4543,University of Maryland Medical Center,USA,Health,2
4543,First Affiliated Hospital of Henan University of Science and Technology,CHN,Health,2
4543,Hospital Universitari Sant Joan de Reus,ESP,Health,3
4543,Azienda Ospedaliera Universitaria Policlinico Gaetano Martino,ITA,Health,3
4548,Iuliu Hatieganu University of Medicine and Pharmacy Cluj Napoca,ROU,Universities,1
4548,RTI Health Solutions *,MUL,Companies,2
4548,Ospedale infantile Burlo Garofolo IRCCS,ITA,Health,3
4548,Ho Chi Minh City International University,VNM,Universities,1
4548,Inner Mongolia University for Nationalities *,CHN,Universities,3
4548,Jackson State University,USA,Universities,3
4554,Torrens University Australia,AUS,Universities,3
4554,Lahore University of Management Sciences,PAK,Universities,1
4554,Saitama Medical University Saitama International Medical Center,JPN,Health,2
4554,National Formosa University,TWN,Universities,3
4554,Changhua Christian Hospital,TWN,Health,2
4554,"University of Kurdistan, Sanandaj",IRN,Universities,1
4554,The University of Hull,GBR,Universities,2
4561,Saitama Children's Medical Center,JPN,Health,3
4561,Laboratorio Nacional de Luz Sincrotron,BRA,Non-Profit,1
4561,China Academy of Transportation Sciences,CHN,Government,4
4561,National Taichung University of Science and Technology,TWN,Universities,3
4561,Hospital General Universitario de Valencia,ESP,Health,1
4561,Intermountain Healthcare,USA,Health,2
4561,Western Michigan University,USA,Universities,2
4561,Servicio Riojano de Salud,ESP,Health,2
4569,Genetic Engineering and Biotechnology Research Institute,EGY,Government,1
4570,Inje University Haeundae-Paik Hospital,KOR,Health,2
4570,West China Fourth Hospital,CHN,Health,1
4570,Mansoura University *,EGY,Universities,1
4570,Lebanese American University *,LBN,Universities,1
4570,VA Puget Sound Health Care System,USA,Health,2
4575,Jiaying University,CHN,Universities,3
4575,"Universidad de Puerto Rico, Ciencias Medicas",PRI,Universities,2
4575,University of Kerala,IND,Universities,1
4578,Electric Power Research Institute,USA,Non-Profit,3
4578,International Crops Research Institute for the Semi-Arid Tropics India,IND,Non-Profit,1
4578,University of Malta,MLT,Universities,1
4578,Northern Arizona University,USA,Universities,1
4578,University of the West of England *,GBR,Universities,2
4578,Central Inland Fisheries Research Institute,IND,Government,2
4578,"Mawlana Bhashani University of Science and Technology, Tangail",BGD,Universities,1
4578,Williams College,USA,Universities,3
4586,Basque Center for Applied Mathematics,ESP,Government,1
4586,"Government College University, Faisalabad",PAK,Universities,1
4586,Al-Azhar University Gaza,PSE,Universities,1
4586,"Instituto Nacional de Cancer, Brazil",BRA,Health,1
4586,"Institute of Modern Physics, Chinese Academy of Sciences",CHN,Government,1
4586,Royal Holloway - University of London,GBR,Universities,2
4592,Shanghai Qi Zhi Institute,CHN,Government,1
4592,"Academy of Mathematics and Systems Science, Chinese Academy of Sciences",CHN,Government,1
4592,Flinders University,AUS,Universities,1
4592,National Institute of Technology Calicut,IND,Universities,1
4592,Universita degli Studi di Cassino,ITA,Universities,3
4597,Taichung Veterans General Hospital,TWN,Health,1
4597,Simons Foundation,USA,Non-Profit,1
4599,University of Defence,CZE,Universities,2
4599,Shahed University,IRN,Universities,2
4599,International University of Health and Welfare *,JPN,Universities,2
4599,Universite de Toulon *,FRA,Universities,2
4599,Egas Moniz Cooperativa de Ensino Superior,PRT,Universities,2
4599,Jashore University of Science and Technology,BGD,Universities,2
4605,Amsterdam Institute for Global Health and Development,NLD,Government,3
4605,University of Tromso - The Arctic University of Norway,NOR,Universities,1
4605,Maria Cecilia Hospital,ITA,Health,2
4605,Ehime University *,JPN,Universities,2
4609,Consejeria de Salud de La Rioja,ESP,Health,2
4609,Vietnam National University of Agriculture,VNM,Universities,1
4609,Universitat Salzburg,AUT,Universities,2
4609,Universidad Tecnica Federico Santa Maria *,CHL,Universities,1
4609,Shin Kong Wu Ho-Su Memorial Hospital,TWN,Health,2
4614,Haute Ecole Specialisee Bernoise,CHE,Universities,3
4614,Max Planck Institut fur Chemie,DEU,Government,2
4616,Allama Iqbal Open University,PAK,Universities,1
4616,Kosin University *,KOR,Universities,3
4616,Ecole Nationale Superieure des Mines de Saint-Etienne *,FRA,Universities,3
4616,"Universite Capitole, Toulouse I *",FRA,Universities,2
4620,Carolinas Medical Center ,USA,Health,3
4620,Shahrekord University of Medical Sciences,IRN,Universities,2
4620,Naresuan University,THA,Universities,2
4620,Wroclaw University of Environmental and Life Sciences,POL,Universities,1
4620,Japan Synchrotron Radiation Research Institute,JPN,Government,3
4620,Universidad Mayor *,CHL,Universities,1
4620,Azienda Ospedaliera Universitaria Pisana,ITA,Health,2
4620,Shanghai Institute of Mental Health,CHN,Health,2
4620,Damanhour University,EGY,Universities,2
4620,"Institute of Geology and Geophysics, Chinese Academy of Sciences",CHN,Government,1
4630,"University of Hawaii, Manoa *",USA,Universities,1
4630,University of Pardubice,CZE,Universities,2
4630,Centre d'Etudes Nucleaires de Bordeaux Gradignan,FRA,Government,2
4630,Institute of Chemistry,VNM,Government,1
4630,North-Eastern Hill University,IND,Universities,2
4630,North West Frontier Province University of Engineering and Technology,PAK,Universities,1
4630,World Bank Group *,MUL,Non-Profit,1
4637,Sabaragamuwa University of Sri Lanka,LKA,Universities,1
4637,Institut des Neurosciences Cellulaires et Integratives,FRA,Government,2
4637,University of the Incarnate Word,USA,Universities,3
4637,Associate Laboratory of Robotics and Engineering Systems *,PRT,Non-Profit,2
4637,Centro de Fisica de Materiales,ESP,Government,2
4637,Cork University Hospital,IRL,Health,1
4643,Central and North West London NHS Foundation,GBR,Health,3
4643,Institute of Himalayan Bioresource Technology,IND,Government,1
4643,Region Stockholm,SWE,Government,2
4643,"University of Colorado, Colorado Springs",USA,Universities,3
4643,"Mitsubishi Heavy Industries, Japan",JPN,Companies,3
4643,Centre National pour la Recherche Scientifique et Technique,MAR,Government,1
4649,Istituto per il Rilevamento Elettromagnetico dell'Ambiente,ITA,Government,2
4649,South Asian University,IND,Universities,2
4649,Ospedale Niguarda,ITA,Health,1
4649,The University of Reading,GBR,Universities,1
4649,Instituto de Agricultura Sostenible ,ESP,Government,1
4649,Southern Illinois University School of Medicine,USA,Universities,3
4649,Shahroud University of Medical Sciences,IRN,Universities,2
4649,Shiraz University of Technology,IRN,Universities,2
4649,Yale New Haven Health System,USA,Health,2
4658,IRCCS Associazione Oasi Maria SS,ITA,Health,2
4658,Sociedade Beneficente Israelita Brasileira Albert Einstein *,BRA,Non-Profit,1
4658,Coordenacao de Aperfeicoamento de Pessoal de Nivel Superior,BRA,Government,1
4658,"Nova Southeastern University, Estados Unidos",USA,Universities,2
4658,Eulji University *,KOR,Universities,2
4663,King Abdullah City for Atomic and Renewable Energy,SAU,Government,1
4663,Harokopio University,GRC,Universities,3
4663,Fiona Stanley Fremantle Hospitals Group *,AUS,Health,2
4663,Songshan Lake Materials Laboratory,CHN,Government,2
4663,Florida Institute of Technology,USA,Universities,3
4663,Anand Agricultural University,IND,Universities,2
4663,Dogus University,TUR,Universities,1
4670,Hospital Alvaro Cunqueiro,ESP,Health,3
4670,Ewha Women University Medical Center,KOR,Health,2
4670,Chung-Ang University Hospital,KOR,Health,2
4670,Institute for Advanced Studies in Basic Sciences,IRN,Universities,2
4670,Russian Academy of Medical Sciences,RUS,Health,1
4675,University Hospital of Larissa,GRC,Health,3
4675,Fiona Stanley Hospital,AUS,Health,3
4675,Duquesne University,USA,Universities,3
4678,"Minnesota State University, Mankato",USA,Universities,3
4678,Massey University,NZL,Universities,1
4680,University Putra Malaysia,MYS,Universities,1
4680,University of Asia Pacific,BGD,Universities,2
4680,Centro de Fisica Miguel Antonio Catalan CS,ESP,Government,1
4680,Guizhou Normal University,CHN,Universities,3
4680,Universite de Toulouse-Jean Jaures *,FRA,Universities,1
4680,Savannah River National Laboratory,USA,Government,3
4680,University of Fukui *,JPN,Universities,3
4687,Middlesex University *,GBR,Universities,2
4687,Universidade de Sorocaba,BRA,Universities,1
4687,Children's Hospital of Eastern Ontario,CAN,Health,2
4687,University of Mysore,IND,Universities,2
4687,AGH University of Science and Technology,POL,Universities,1
4687,Universite de Neuchatel,CHE,Universities,2
4687,Grupo Tiradentes *,BRA,Companies,1
4687,The Children's Hospital at Westmead,AUS,Health,1
4695,Poznan University of Technology,POL,Universities,2
4695,Modern University for Technology and Information,EGY,Universities,2
4695,"Yellow River Engineering Consulting Co Ltd, China",CHN,Companies,3
4695,"International University of Business, Agriculture and Technology",BGD,Universities,2
4695,University of Chemical Technology and Metallurgy,BGR,Universities,1
4695,Ufa Scientific Center Russian Academy of Sciences,RUS,Government,1
4695,Universitat d'Alacant *,ESP,Universities,1
